dataset,image_number,image_name,bndbox,labels,img_shape
Porosity,1943,s31-1.jpg,"[[1175, 276, 1197, 300], [1663, 335, 1729, 363]]","[1, 2]","['2927', '484']"
Others,218,j114-2.jpg,"[[1051, 226, 1368, 271]]",[2],"['2983', '485']"
Porosity,1807,s105-2.jpg,"[[1788, 250, 1808, 267], [1103, 262, 1121, 276]]","[1, 1]","['2285', '479']"
Porosity,1723,h77-3.jpg,"[[666, 210, 706, 235]]",[2],"['2863', '454']"
Porosity,1350,h181-2.jpg,"[[650, 268, 694, 309]]",[1],"['2112', '734']"
Porosity,732,6054-002304-R1-2.jpg,"[[918, 252, 940, 277]]",[1],"['1493', '770']"
Others,77,6054-006071-R1-1.jpg,"[[1644, 185, 2046, 228], [1426, 181, 1461, 242], [1604, 173, 1633, 227], [2118, 168, 2151, 237]]","[0, 2, 2, 2]","['3021', '817']"
Porosity,951,6054-018778-R1-1.jpg,"[[478, 236, 509, 260]]",[1],"['1430', '818']"
Others,204,j110-3.jpg,"[[712, 153, 790, 185], [907, 156, 1077, 189]]","[2, 2]","['2634', '383']"
Porosity,1233,h145-1.jpg,"[[1670, 248, 1709, 281]]",[1],"['2841', '410']"
Others,216,j113-3.jpg,"[[1678, 194, 1803, 221]]",[2],"['2945', '481']"
Others,542,j54-1.jpg,"[[2404, 332, 2668, 368], [2109, 356, 2380, 392], [1928, 359, 2063, 382], [1839, 361, 1914, 380], [1320, 362, 1464, 377], [566, 315, 682, 334], [791, 335, 860, 356]]","[2, 0, 0, 0, 2, 2, 2]","['2986', '519']"
Slag,2163,6054-007967-2.jpg,"[[338, 316, 465, 349]]",[2],"['1472', '810']"
Porosity,1437,h208-2.jpg,"[[393, 160, 425, 184]]",[1],"['1353', '477']"
Porosity,819,6054-005067-1.jpg,"[[373, 292, 397, 316]]",[1],"['2974', '827']"
Porosity,1428,h205-2.jpg,"[[1769, 227, 1797, 253]]",[1],"['2140', '412']"
Porosity,1823,s110-2.jpg,"[[251, 198, 279, 218]]",[1],"['2740', '528']"
Porosity,1622,h45-3.jpg,"[[1127, 149, 1140, 163], [1150, 198, 1168, 217]]","[1, 1]","['2543', '408']"
Porosity,917,6054-014965-1.jpg,"[[1256, 331, 1287, 359]]",[1],"['3011', '849']"
Others,182,j103-3.jpg,"[[1345, 243, 1504, 277], [1608, 242, 1793, 269]]","[2, 2]","['2962', '473']"
Porosity,1181,h-1-3.jpg,"[[3053, 300, 3100, 340]]",[1],"['4768', '672']"
Porosity,866,6054-007889-2.jpg,"[[666, 279, 688, 297]]",[1],"['1482', '808']"
Porosity,1157,h122-2.jpg,"[[2319, 215, 2341, 233], [2382, 220, 2396, 234], [2415, 222, 2427, 232], [782, 204, 865, 218], [1363, 173, 1390, 201]]","[1, 1, 1, 2, 1]","['2946', '433']"
Porosity,832,6054-006072-2-1.jpg,"[[1662, 134, 1689, 161]]",[1],"['3042', '816']"
Porosity,1626,h47-1.jpg,"[[714, 161, 739, 188]]",[1],"['1640', '367']"
Porosity,820,6054-005127-1.jpg,"[[469, 420, 494, 453]]",[1],"['1492', '824']"
Others,389,j17-1.jpg,"[[4349, 228, 4368, 240], [4310, 167, 4360, 180], [3454, 354, 3515, 375], [2820, 462, 2952, 550], [2106, 466, 2199, 491], [1739, 534, 1762, 552]]","[1, 2, 2, 0, 2, 1]","['4818', '597']"
Slag,2168,6054-009348-2.jpg,"[[1405, 274, 1763, 337]]",[2],"['3006', '815']"
Porosity,2046,s71-1.jpg,"[[1608, 65, 1633, 93]]",[1],"['2497', '424']"
Porosity,823,6054-005229-1.jpg,"[[1492, 315, 1511, 332], [2141, 258, 2164, 275], [2703, 317, 2726, 334]]","[1, 1, 1]","['3038', '837']"
Porosity,1369,h187-2.jpg,"[[2160, 194, 2224, 217]]",[2],"['2612', '489']"
Porosity,814,6054-004648-1.jpg,"[[1506, 315, 1535, 332], [1357, 317, 1402, 345]]","[1, 1]","['2956', '802']"
Others,254,j125-2.jpg,"[[1900, 258, 1923, 283], [2050, 238, 2150, 262]]","[1, 2]","['2933', '496']"
Porosity,2077,s80-3.jpg,"[[2220, 103, 2289, 126]]",[2],"['2739', '510']"
Porosity,1563,h27-2.jpg,"[[713, 326, 760, 364], [2144, 349, 2162, 367], [2176, 341, 2192, 358]]","[1, 1, 1]","['4844', '668']"
Porosity,966,6054-022176-1.jpg,"[[1314, 251, 1348, 287]]",[1],"['3014', '816']"
Others,616,j76-3.jpg,"[[1176, 321, 1196, 343], [553, 168, 686, 200], [885, 167, 941, 194]]","[1, 2, 2]","['1420', '466']"
Slag,2210,s20-3.jpg,"[[1779, 235, 2026, 289], [829, 241, 995, 285], [1367, 232, 1458, 288]]","[2, 2, 2]","['3033', '594']"
Porosity,1593,h37-1.jpg,[],[],"['2792', '519']"
Porosity,755,6054-002837-1.jpg,"[[1517, 234, 1727, 258], [1794, 230, 1898, 253], [1923, 233, 2006, 253], [2078, 229, 2172, 248], [1085, 248, 1180, 271], [1242, 244, 1308, 261], [214, 273, 534, 295], [615, 268, 680, 286]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2264', '793']"
Porosity,1297,h165-1.jpg,"[[2855, 383, 2887, 405]]",[1],"['4821', '629']"
Porosity,1960,s37-2.jpg,"[[1619, 228, 1642, 256], [1852, 144, 1890, 181]]","[1, 1]","['2779', '445']"
Porosity,2043,s69-1.jpg,"[[1298, 221, 1329, 246]]",[1],"['1802', '373']"
Others,178,j102-3.jpg,"[[1817, 176, 1903, 202]]",[2],"['2938', '448']"
Porosity,1877,s13-2.jpg,"[[687, 191, 720, 220]]",[1],"['2092', '439']"
Others,308,j146-1.jpg,"[[1166, 476, 1347, 493]]",[2],"['2804', '621']"
Porosity,1790,h99-1.jpg,"[[1593, 297, 1620, 322]]",[1],"['2918', '481']"
Others,82,6054-006879-1.jpg,"[[1680, 185, 1789, 220]]",[2],"['3027', '821']"
Others,33,6054-002824-1.jpg,"[[2251, 238, 2363, 276], [2390, 235, 2464, 276], [2506, 237, 2558, 267], [2605, 220, 2726, 259], [1948, 273, 2010, 297], [2038, 270, 2119, 297], [1376, 292, 1498, 321], [803, 312, 882, 343], [154, 306, 279, 341], [1530, 293, 1628, 322]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3046', '804']"
Porosity,1438,h208-3.jpg,"[[926, 161, 955, 187]]",[1],"['1353', '476']"
Slag,2236,s29-1.jpg,"[[1791, 211, 1891, 247]]",[2],"['2362', '453']"
Slag,2219,s23-1.jpg,"[[528, 233, 624, 266]]",[2],"['1298', '417']"
Porosity,1598,h38-3.jpg,"[[2106, 183, 2133, 210], [2603, 154, 2622, 175]]","[1, 1]","['2714', '490']"
Porosity,2068,s77-3.jpg,"[[1741, 393, 1778, 428]]",[1],"['2569', '697']"
Others,354,j160-2.jpg,"[[400, 254, 582, 282]]",[2],"['2437', '510']"
Porosity,1905,s14-1.jpg,"[[1018, 126, 1047, 149]]",[1],"['1395', '377']"
Others,44,6054-002837-R1-1.jpg,"[[365, 284, 678, 380], [785, 307, 1279, 358]]","[0, 2]","['3041', '854']"
Others,374,j166-1.jpg,"[[285, 165, 481, 205], [514, 167, 637, 202], [681, 183, 773, 212]]","[0, 0, 2]","['1457', '385']"
Porosity,1122,h-11-2.jpg,"[[1903, 272, 1939, 304], [249, 229, 279, 256]]","[1, 1]","['4943', '783']"
Others,438,j185-2.jpg,"[[562, 191, 650, 219], [777, 192, 828, 227]]","[2, 2]","['1563', '434']"
Porosity,1783,h96-3.jpg,"[[456, 217, 498, 253]]",[1],"['2937', '459']"
Porosity,1679,h64-1.jpg,"[[2086, 449, 2113, 485], [3499, 386, 3533, 416]]","[1, 1]","['4914', '889']"
Porosity,1250,h151-1.jpg,[],[],"['2615', '444']"
Others,565,j61-2.jpg,"[[235, 129, 259, 149], [2033, 180, 2092, 214], [2023, 240, 2189, 279], [2560, 263, 2580, 283]]","[1, 2, 2, 1]","['2878', '341']"
Slag,2213,s21-2.jpg,"[[2325, 180, 2587, 219], [1615, 169, 1814, 212], [1889, 181, 2209, 217]]","[2, 2, 2]","['2919', '521']"
Others,335,j154-1.jpg,"[[627, 220, 760, 260], [820, 236, 984, 266], [1146, 237, 2177, 279]]","[2, 2, 2]","['2454', '428']"
Porosity,943,6054-018029-A1-1-1.jpg,"[[1637, 292, 1667, 325]]",[1],"['2845', '818']"
Porosity,1334,h176-2.jpg,"[[2117, 177, 2143, 202]]",[1],"['2860', '526']"
Others,68,6054-004005-1.jpg,"[[2116, 196, 2177, 234], [443, 274, 607, 304]]","[2, 2]","['3001', '825']"
Others,135,6054-029917-2.jpg,"[[652, 276, 1399, 336]]",[2],"['3031', '830']"
Others,598,j71-2.jpg,"[[237, 237, 775, 280], [1034, 226, 1135, 262], [2190, 231, 2425, 280]]","[2, 2, 0]","['2918', '453']"
Others,124,6054-022178-1.jpg,"[[1053, 315, 1155, 350]]",[2],"['3007', '803']"
Others,576,j64-2.jpg,"[[10, 260, 144, 280], [151, 258, 196, 278], [314, 236, 403, 265], [444, 233, 504, 251], [528, 232, 621, 253], [644, 221, 713, 251], [1210, 208, 1343, 229], [1476, 186, 1510, 202], [1310, 185, 1329, 199], [1511, 208, 1641, 228], [1688, 211, 1894, 230], [2289, 246, 2489, 283], [2714, 273, 2912, 308], [2604, 270, 2678, 295], [2532, 261, 2591, 287], [1953, 216, 2131, 252]]","[2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2]","['2956', '506']"
Others,583,j66-3.jpg,"[[986, 88, 1086, 136], [1415, 140, 1505, 163], [1525, 136, 1585, 156], [1985, 134, 2046, 157]]","[0, 0, 0, 0]","['2942', '431']"
Others,257,j126-2.jpg,"[[2264, 270, 2684, 316]]",[2],"['2943', '695']"
Porosity,1968,s40-2.jpg,"[[1395, 168, 1422, 196]]",[1],"['2208', '393']"
Porosity,1749,h85-2.jpg,"[[1341, 197, 1397, 242], [303, 174, 334, 194]]","[1, 2]","['2663', '504']"
Others,137,6054-030376-2.jpg,"[[545, 212, 699, 247]]",[2],"['2455', '764']"
Porosity,879,6054-009340-1.jpg,"[[471, 293, 507, 318]]",[1],"['1449', '818']"
Porosity,1273,h158-1.jpg,"[[397, 286, 540, 310]]",[2],"['2328', '555']"
Porosity,2032,s64-2.jpg,"[[329, 118, 356, 143]]",[1],"['1579', '455']"
Others,355,j160-3.jpg,"[[1902, 257, 2040, 288]]",[2],"['2437', '509']"
Porosity,2091,s84-2.jpg,"[[741, 221, 777, 237]]",[2],"['1845', '484']"
Others,464,j28-1.jpg,"[[842, 251, 1269, 360], [1288, 334, 1714, 406], [1732, 384, 2199, 464], [2227, 421, 2651, 492], [2677, 462, 3069, 540], [3096, 454, 3392, 501]]","[2, 2, 2, 2, 2, 2]","['4749', '633']"
Slag,2174,6054-041909-1-1.jpg,"[[2610, 303, 2795, 341], [1554, 326, 2042, 375], [916, 274, 1125, 314]]","[2, 2, 2]","['2893', '749']"
Porosity,1229,h143-3.jpg,"[[1360, 232, 1385, 266]]",[1],"['3520', '737']"
Others,625,j8-3.jpg,"[[281, 176, 692, 214], [716, 195, 964, 221], [1517, 183, 1641, 201]]","[2, 2, 2]","['2530', '412']"
Slag,2172,6054-036363-A1-1-1.jpg,"[[366, 310, 492, 342], [1278, 222, 1426, 260]]","[2, 2]","['2545', '810']"
Porosity,1880,s132-3.jpg,"[[633, 120, 657, 141]]",[1],"['2106', '376']"
Others,498,j40-2.jpg,"[[1304, 272, 1531, 334]]",[0],"['2234', '656']"
Porosity,721,6054-002106-1.jpg,"[[1873, 289, 1895, 307]]",[1],"['3004', '843']"
Porosity,1269,h156-3.jpg,"[[1512, 172, 1615, 192]]",[2],"['2532', '373']"
Porosity,1683,h65-2.jpg,"[[1221, 186, 1249, 218], [1750, 178, 1763, 191]]","[1, 1]","['3024', '411']"
Slag,2218,s2-3.jpg,"[[821, 221, 912, 292]]",[2],"['3052', '495']"
Others,258,j126-3.jpg,"[[755, 265, 1125, 321]]",[2],"['2943', '694']"
Porosity,1911,s16-1.jpg,"[[709, 318, 725, 335], [436, 279, 455, 296]]","[1, 1]","['2650', '390']"
Others,246,j12-3.jpg,"[[1124, 264, 1421, 302]]",[2],"['3002', '451']"
Porosity,1888,s135-1.jpg,"[[798, 210, 821, 232]]",[1],"['1372', '389']"
Slag,2231,s27-1.jpg,"[[522, 194, 826, 255]]",[2],"['1511', '436']"
Others,221,j115-2.jpg,"[[222, 179, 344, 210], [703, 169, 857, 204]]","[2, 2]","['2940', '541']"
Porosity,1039,6054-037654-1.jpg,"[[1770, 220, 1820, 263], [2021, 270, 2164, 300]]","[1, 2]","['2990', '799']"
Porosity,1156,h-12-2.jpg,"[[3155, 291, 3204, 342]]",[1],"['4863', '710']"
Others,404,j175-1.jpg,"[[332, 164, 462, 198]]",[0],"['1496', '385']"
Porosity,1028,6054-034732-1.jpg,"[[344, 255, 365, 276]]",[1],"['1468', '821']"
Porosity,1648,h54-2.jpg,"[[364, 152, 384, 172]]",[1],"['1256', '421']"
Others,573,j63-2.jpg,"[[130, 167, 232, 187], [238, 151, 361, 176], [568, 138, 668, 166], [699, 133, 848, 154], [970, 137, 1192, 165], [1327, 148, 1521, 169], [2515, 226, 2572, 247], [2425, 221, 2482, 245], [2314, 212, 2376, 233], [2115, 199, 2287, 228], [1599, 161, 1687, 183], [1733, 165, 1837, 190], [1892, 179, 1933, 198], [2014, 202, 2080, 217]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2952', '436']"
Others,53,6054-002954-2.jpg,[],[],"['3053', '846']"
Porosity,1715,h75-1.jpg,"[[1516, 432, 1563, 477]]",[1],"['2243', '715']"
Porosity,1980,s44-2.jpg,"[[426, 169, 477, 210]]",[1],"['2562', '484']"
Porosity,1183,h130-2.jpg,"[[1040, 158, 1063, 176]]",[1],"['1363', '413']"
Porosity,1536,h240-2.jpg,"[[636, 140, 739, 176]]",[2],"['2389', '408']"
Others,349,j158-3.jpg,"[[1547, 159, 1639, 186]]",[2],"['2551', '420']"
Porosity,1475,h220-2.jpg,"[[943, 111, 962, 130]]",[1],"['1368', '307']"
Porosity,1804,s104-2.jpg,"[[1278, 179, 1323, 206]]",[1],"['2271', '478']"
Others,75,6054-005458-1.jpg,"[[1218, 183, 1341, 212]]",[2],"['3041', '816']"
Others,183,j104-1.jpg,"[[1440, 208, 1545, 244]]",[0],"['2931', '442']"
Porosity,2011,s57-1.jpg,"[[980, 521, 1164, 551], [675, 525, 701, 550]]","[2, 1]","['2320', '654']"
Others,454,j2-3.jpg,"[[2595, 102, 2624, 126], [2220, 143, 2319, 179]]","[1, 2]","['2898', '419']"
Porosity,1844,s116-3.jpg,"[[600, 206, 630, 231]]",[1],"['1490', '492']"
Others,15,6054-001535-1.jpg,"[[2586, 454, 2717, 500]]",[2],"['5050', '1447']"
Porosity,747,6054-002720-1.jpg,"[[899, 665, 927, 689]]",[1],"['2575', '1387']"
Porosity,901,6054-011344-2.jpg,"[[826, 238, 861, 273], [501, 216, 529, 243]]","[1, 1]","['1508', '804']"
Porosity,1187,h131-2.jpg,"[[439, 204, 475, 234]]",[1],"['1223', '449']"
Others,14,6054-001417-2.jpg,"[[541, 170, 596, 205], [1947, 475, 2093, 518], [3142, 539, 3170, 567], [3260, 455, 4031, 502], [2701, 468, 2905, 503], [1383, 361, 1461, 395], [1497, 370, 1660, 415]]","[1, 0, 1, 2, 2, 2, 2]","['5046', '1379']"
Others,278,j133-1.jpg,"[[2438, 303, 2517, 335], [1701, 263, 1802, 296], [1881, 276, 1964, 312]]","[2, 2, 2]","['2908', '410']"
Porosity,1743,h83-2.jpg,"[[1985, 234, 2118, 264]]",[2],"['2312', '434']"
Porosity,1231,h144-2.jpg,"[[1347, 140, 1375, 160]]",[1],"['2834', '451']"
Porosity,1886,s134-2.jpg,"[[1487, 153, 1529, 184]]",[1],"['1977', '382']"
Porosity,1364,h185-3.jpg,"[[1181, 242, 1218, 269]]",[1],"['4645', '730']"
Porosity,1163,h124-1.jpg,"[[1092, 203, 1115, 225]]",[1],"['2760', '427']"
Porosity,1919,s20-1.jpg,"[[1369, 267, 1396, 292]]",[1],"['2135', '487']"
Porosity,1079,6054-045230-1.jpg,"[[967, 275, 982, 290], [1001, 248, 1036, 275]]","[1, 1]","['1420', '787']"
Porosity,1067,6054-043877-1-1.jpg,"[[650, 194, 683, 222]]",[1],"['2654', '802']"
Porosity,1695,h69-2.jpg,"[[1090, 102, 1114, 128]]",[1],"['2581', '455']"
Others,217,j114-1.jpg,"[[1581, 210, 1896, 262]]",[2],"['2983', '485']"
Porosity,1481,h22-2.jpg,"[[1086, 145, 1122, 180], [1378, 167, 1413, 195]]","[1, 1]","['2792', '466']"
Porosity,1075,6054-045100-1.jpg,"[[766, 142, 794, 164]]",[1],"['2194', '799']"
Others,148,6054-036285-1.jpg,"[[540, 177, 773, 219]]",[2],"['1499', '789']"
Slag,2151,6054-002837-A1-2-1.jpg,"[[2702, 243, 2792, 279], [2370, 254, 2449, 282]]","[2, 2]","['3090', '820']"
Others,105,6054-011498-A1-1-1-1.jpg,"[[1089, 258, 1417, 302]]",[2],"['2996', '827']"
Porosity,1575,h31-2.jpg,"[[1208, 183, 1240, 210]]",[1],"['1910', '500']"
Others,193,j107-2.jpg,"[[1474, 142, 1972, 167], [976, 136, 1183, 159], [1191, 135, 1322, 159]]","[2, 2, 2]","['2801', '352']"
Others,392,j171-3.jpg,"[[210, 222, 457, 273], [557, 157, 1143, 212], [2550, 260, 2700, 318]]","[2, 2, 0]","['2882', '490']"
Others,476,j33-1.jpg,"[[1392, 262, 1600, 292], [896, 255, 1122, 283]]","[2, 2]","['2763', '504']"
Porosity,1309,h169-1.jpg,"[[9, 162, 521, 205]]",[2],"['2948', '534']"
Porosity,1966,s39-2.jpg,"[[2573, 274, 2591, 300], [2154, 196, 2178, 217], [531, 203, 575, 235]]","[1, 1, 1]","['3034', '441']"
Porosity,1042,6054-037689-1-1.jpg,"[[873, 296, 1048, 320]]",[2],"['2735', '770']"
Porosity,2136,s98-3.jpg,"[[586, 217, 639, 241]]",[2],"['2443', '612']"
Porosity,1101,h105-3.jpg,"[[1470, 380, 1504, 412]]",[1],"['2297', '806']"
Others,659,j93-3.jpg,"[[859, 210, 1045, 261], [1060, 210, 1439, 256], [1463, 216, 1737, 251], [2283, 225, 2387, 262]]","[2, 2, 2, 2]","['2938', '550']"
Others,139,6054-031726-2-1.jpg,"[[1747, 319, 2367, 361], [2448, 243, 2919, 280], [628, 387, 699, 411]]","[2, 2, 2]","['2930', '815']"
Porosity,1867,s129-2.jpg,"[[664, 174, 683, 191]]",[1],"['1221', '390']"
Porosity,907,6054-011956-1.jpg,"[[1982, 94, 2031, 140]]",[1],"['2768', '815']"
Porosity,772,6054-003024-A1R1-2.jpg,"[[2500, 246, 2538, 280]]",[1],"['2994', '833']"
Porosity,1384,h192-1.jpg,"[[1700, 271, 1730, 298], [2061, 247, 2219, 328]]","[1, 0]","['2873', '437']"
Porosity,1182,h130-1.jpg,"[[297, 232, 327, 254]]",[1],"['1363', '413']"
Porosity,1802,s103-3.jpg,"[[246, 243, 280, 276]]",[1],"['2259', '541']"
Porosity,1125,h112-3.jpg,"[[706, 115, 756, 145]]",[1],"['1917', '529']"
Porosity,2033,s64-3.jpg,"[[1224, 123, 1246, 147]]",[1],"['1579', '455']"
Porosity,1451,h212-1.jpg,"[[2088, 246, 2110, 269]]",[1],"['2948', '496']"
Porosity,1496,h226-2.jpg,"[[1505, 266, 1529, 288]]",[1],"['2430', '454']"
Porosity,1511,h23-2.jpg,"[[2634, 250, 2656, 270]]",[1],"['2959', '519']"
Porosity,738,6054-002315-A1R1-1.jpg,"[[1960, 290, 1982, 314], [415, 371, 649, 406]]","[1, 2]","['3034', '840']"
Others,412,j177-3.jpg,"[[754, 321, 1033, 398]]",[0],"['1752', '531']"
Porosity,998,6054-027404-1-2.jpg,"[[672, 214, 697, 237]]",[1],"['2056', '783']"
Porosity,1152,h-12-1.jpg,"[[1660, 381, 1702, 419]]",[1],"['4863', '710']"
Others,570,j62-3.jpg,"[[736, 248, 955, 319], [1246, 224, 1398, 250], [1694, 219, 1805, 251], [1965, 230, 2100, 305]]","[0, 2, 2, 0]","['2964', '430']"
Porosity,916,6054-014964-1.jpg,"[[1668, 318, 1703, 342]]",[1],"['3048', '843']"
Porosity,1114,h-1-1.jpg,"[[1709, 330, 1760, 370]]",[1],"['4825', '720']"
Porosity,893,6054-010610-3.jpg,"[[218, 228, 643, 252]]",[2],"['2082', '795']"
Others,654,j92-1.jpg,"[[2525, 290, 2683, 339]]",[2],"['2938', '549']"
Others,317,j149-1.jpg,"[[1103, 122, 1248, 153]]",[2],"['2499', '312']"
Others,590,j69-1.jpg,"[[462, 203, 1078, 264], [2338, 235, 2600, 264]]","[2, 2]","['2948', '445']"
Others,497,j40-1.jpg,"[[696, 343, 920, 404]]",[0],"['2234', '656']"
Porosity,1771,h-9-3.jpg,"[[1178, 222, 1403, 263], [1612, 208, 1689, 260]]","[2, 1]","['4973', '840']"
Slag,2173,6054-041909-1.jpg,"[[2113, 274, 2392, 318], [1287, 288, 1727, 348], [1444, 223, 1633, 264]]","[2, 2, 2]","['2859', '802']"
Porosity,1506,h229-3.jpg,"[[882, 246, 922, 292]]",[1],"['2665', '534']"
Porosity,1894,s137-1.jpg,"[[1397, 145, 1422, 167]]",[1],"['2194', '386']"
Porosity,999,6054-027420-1.jpg,"[[1389, 173, 1411, 190]]",[1],"['1673', '763']"
Porosity,1367,h186-3.jpg,[],[],"['1306', '355']"
Porosity,1372,h188-2.jpg,"[[2368, 221, 2393, 243]]",[1],"['2871', '490']"
Slag,2247,s32-2.jpg,"[[768, 315, 1421, 385], [94, 301, 279, 354]]","[2, 2]","['1784', '543']"
Porosity,996,6054-027403-R1-1.jpg,"[[1005, 319, 1027, 339], [1072, 326, 1095, 348]]","[1, 1]","['2161', '779']"
Porosity,1095,h103-3.jpg,"[[773, 254, 806, 293]]",[1],"['1363', '493']"
Porosity,1176,h128-2.jpg,"[[1574, 291, 1615, 332]]",[1],"['2278', '704']"
Porosity,1869,s1-3.jpg,"[[1686, 99, 1709, 131]]",[1],"['2436', '368']"
Others,646,j89-3.jpg,"[[1660, 159, 1779, 186]]",[2],"['2946', '350']"
Porosity,894,6054-010653-1-1.jpg,"[[1692, 203, 1782, 229], [1392, 205, 1548, 234]]","[2, 2]","['2358', '788']"
Porosity,806,6054-003870-1.jpg,"[[566, 256, 661, 279]]",[2],"['1722', '802']"
Porosity,729,6054-002304-1.jpg,"[[569, 282, 592, 311]]",[1],"['1524', '833']"
Porosity,882,6054-009365-1.jpg,"[[1575, 323, 1793, 348], [1841, 323, 1862, 344], [1877, 323, 1897, 341]]","[2, 1, 1]","['2985', '811']"
Porosity,1725,h78-2.jpg,"[[331, 117, 362, 146], [627, 128, 649, 157], [1962, 199, 2051, 223], [2226, 210, 2314, 235], [2551, 225, 2762, 251], [2799, 223, 2875, 244], [2441, 219, 2473, 245]]","[1, 1, 2, 2, 2, 2, 1]","['2970', '435']"
Porosity,1376,h190-1.jpg,"[[2358, 336, 2379, 354]]",[1],"['2423', '455']"
Porosity,1839,s115-1.jpg,"[[386, 282, 416, 306], [1224, 337, 1236, 349], [373, 254, 389, 270]]","[1, 1, 1]","['1519', '512']"
Others,115,6054-015649-R1-1.jpg,"[[745, 146, 826, 173]]",[2],"['1507', '806']"
Others,136,6054-030376-1.jpg,"[[1742, 225, 1847, 252], [1506, 239, 1660, 271]]","[2, 2]","['2516', '785']"
Porosity,1004,6054-027671-1.jpg,"[[1923, 146, 1959, 181]]",[1],"['3001', '795']"
Porosity,1070,6054-045019-1.jpg,"[[1449, 231, 1474, 256]]",[1],"['2107', '757']"
Porosity,1700,h-7-1.jpg,"[[1969, 210, 1989, 229], [1422, 156, 1552, 175], [1583, 165, 1618, 179], [1647, 163, 1701, 181]]","[1, 2, 2, 2]","['2943', '378']"
Porosity,1701,h71-1.jpg,"[[793, 273, 820, 299]]",[1],"['2811', '529']"
Others,113,6054-015514-1.jpg,"[[1173, 285, 1273, 331]]",[2],"['3015', '804']"
Porosity,1742,h83-1.jpg,"[[170, 154, 322, 185]]",[2],"['2312', '434']"
Porosity,1833,s113-1.jpg,"[[1840, 283, 1861, 296]]",[1],"['2597', '426']"
Porosity,935,6054-017578-1.jpg,"[[1669, 269, 1694, 296]]",[1],"['2962', '817']"
Porosity,1462,h216-2.jpg,"[[997, 185, 1022, 205]]",[1],"['1350', '369']"
Porosity,1219,h141-1.jpg,"[[673, 282, 720, 326], [765, 280, 807, 313], [2147, 349, 2265, 376]]","[1, 1, 2]","['2942', '516']"
Others,440,j186-1.jpg,"[[712, 228, 846, 260]]",[2],"['1681', '444']"
Porosity,792,6054-003133-2.jpg,"[[1737, 260, 1764, 291]]",[1],"['3051', '799']"
Porosity,1605,h-4-1.jpg,"[[1336, 187, 1360, 211]]",[1],"['2867', '424']"
Slag,2204,s18-3.jpg,"[[1683, 200, 1871, 232], [1920, 197, 2002, 232], [891, 225, 1030, 248]]","[2, 2, 2]","['2138', '514']"
Others,304,j141-2.jpg,"[[947, 174, 1052, 202], [524, 203, 798, 255]]","[2, 0]","['2898', '524']"
Porosity,1115,h110-1.jpg,"[[2321, 262, 2355, 297], [211, 224, 1010, 261]]","[1, 2]","['2904', '486']"
Porosity,828,6054-005972-1.jpg,"[[1785, 289, 1967, 321]]",[2],"['2328', '824']"
Porosity,2138,s99-2.jpg,[],[],"['2919', '515']"
Others,41,6054-002837-3.jpg,"[[2617, 247, 2722, 277], [2750, 226, 2886, 264], [2925, 220, 3004, 250], [1933, 252, 1958, 281], [1975, 378, 1999, 406], [1213, 324, 1326, 357], [363, 338, 414, 368], [566, 340, 776, 376]]","[2, 2, 2, 1, 1, 2, 2, 2]","['3072', '830']"
Others,273,j131-1.jpg,"[[812, 188, 949, 221]]",[2],"['2479', '454']"
Porosity,777,6054-003044-2.jpg,"[[353, 253, 381, 278], [646, 272, 667, 295], [1959, 245, 2414, 275]]","[1, 1, 2]","['3048', '854']"
Porosity,1964,s38-3.jpg,"[[922, 66, 942, 86]]",[1],"['1501', '300']"
Porosity,883,6054-009365-2.jpg,"[[1589, 305, 1627, 339], [773, 235, 797, 253], [839, 250, 904, 269]]","[1, 1, 2]","['3016', '833']"
Others,121,6054-019201-1.jpg,"[[563, 256, 581, 271]]",[1],"['1476', '823']"
Others,173,j101-2.jpg,"[[335, 113, 369, 138], [915, 271, 1062, 300]]","[1, 2]","['2902', '470']"
Others,330,j152-3.jpg,"[[91, 277, 785, 315], [878, 246, 899, 263], [875, 278, 896, 297]]","[2, 1, 1]","['2933', '470']"
Others,157,6054-038376-1.jpg,"[[781, 223, 984, 253]]",[2],"['1528', '812']"
Others,380,j168-1.jpg,"[[554, 153, 573, 168]]",[1],"['1496', '330']"
Porosity,1023,6054-034078-1.jpg,"[[914, 256, 935, 274]]",[1],"['1644', '803']"
Others,396,j172-3.jpg,"[[1631, 188, 2289, 215], [1165, 212, 1622, 249], [823, 244, 1158, 288], [206, 265, 804, 315]]","[2, 2, 2, 2]","['2919', '452']"
Porosity,1014,6054-031726-2-1.jpg,"[[440, 384, 510, 410]]",[2],"['2740', '813']"
Porosity,1694,h69-1.jpg,"[[1589, 327, 1619, 356]]",[1],"['2985', '458']"
Porosity,813,6054-004384-A1-1-1.jpg,"[[1513, 242, 1527, 253], [1458, 270, 1471, 281], [1464, 240, 1478, 255]]","[1, 1, 1]","['3031', '814']"
Porosity,1748,h85-1.jpg,"[[1253, 257, 1316, 307], [2328, 301, 2361, 327]]","[1, 2]","['2664', '504']"
